day	time	size	price	sign
1	34989.453	50	80.33	1
1	34989.457	100	80.33	-1
1	34989.457	10	80.34	-1
1	34989.457	10	80.34	-1
1	34989.457	10	80.34	-1
1	34995.004	100	80.32	-1
1	34995.004	200	80.32	-1
1	34995.023	100	80.31	-1
1	35012.313	10	80.3	-1
1	35012.313	10	80.3	-1
1	35029.031	100	80.31	1
1	35040.852	12	80.34	1
1	35063.559	100	80.33	-1
1	35063.563	177	80.33	-1
1	35063.574	100	80.32	-1
1	35063.574	23	80.33	-1
1	35063.574	77	80.32	-1
1	35063.574	23	80.32	-1
1	35063.574	10	80.32	-1
1	35063.578	77	80.31	-1
1	35063.578	90	80.32	-1
1	35123.383	100	80.3	1
1	35123.383	100	80.31	1
1	35123.383	90	80.31	1
1	35124.207	18	80.29	-1
1	35124.207	36	80.28	-1
1	35133.191	100	80.28	-1
1	35142.102	100	80.31	1
1	35142.102	100	80.31	1
1	35144.23	18	80.31	1
1	35160.734	100	80.29	-1
1	35160.734	100	80.29	-1
1	35161	24	80.28	-1
1	35161	40	80.28	-1
1	35161	60	80.28	-1
1	35161	40	80.28	-1
1	35161	60	80.26	-1
1	35161.004	36	80.27	1
1	35161.008	64	80.28	-1
1	35199.492	100	80.27	-1
1	35200.395	100	80.26	-1
1	35201.008	90	80.26	-1
1	35201.008	50	80.26	-1
1	35201.297	13	80.26	1
1	35202.895	90	80.25	-1
1	35202.898	10	80.25	-1
1	35205.043	100	80.24	-1
1	35205.043	21	80.24	-1
1	35208.27	21	80.24	-1
1	35208.27	79	80.24	-1
1	35236.926	100	80.26	1
1	35236.926	16	80.26	1
1	35241.637	21	80.24	-1
1	35241.637	79	80.24	-1
1	35242.004	100	80.21	-1
1	35247.195	100	80.17	-1
1	35247.195	13	80.17	-1
1	35247.195	15	80.18	-1
1	35247.336	60	80.18	1
1	35247.336	40	80.18	1
1	35247.336	60	80.19	1
1	35247.344	40	80.19	1
1	35254.66	100	80.17	-1
1	35265.547	30	80.17	-1
1	35284.699	100	80.19	1
1	35284.699	100	80.19	1
1	35284.699	100	80.19	1
1	35284.699	100	80.19	1
1	35284.719	100	80.19	1
1	35284.719	100	80.19	1
1	35285.703	100	80.19	1
1	35285.883	10	80.19	-1
1	35285.883	80	80.19	-1
1	35288.148	100	80.2	1
1	35289.465	100	80.2	1
1	35289.465	100	80.2	1
1	35289.465	100	80.2	1
1	35289.469	28	80.21	1
1	35289.469	61	80.21	1
1	35289.469	100	80.21	1
1	35329.453	10	80.15	-1
1	35343.824	46	80.1	-1
1	35343.824	54	80.1	-1
1	35343.832	10	80.09	-1
1	35349.836	100	80.13	-1
1	35376.406	200	80.1	-1
1	35376.473	100	80.09	1
1	35381.613	100	80.08	-1
1	35382.031	100	80.09	1
1	35398.078	100	80.08	-1
1	35398.078	200	80.08	-1
1	35398.078	100	80.08	-1
1	35398.078	100	80.08	-1
1	35398.078	100	80.08	-1
1	35419.836	70	80.02	-1
1	35429.863	100	80.03	1
1	35457.789	100	80.04	-1
1	35467.984	100	80.03	1
1	35467.988	10	80.03	1
1	35467.988	29	80.03	1
1	35474.969	100	80.05	1
1	35483.125	100	80.03	-1
1	35483.125	32	80.02	-1
1	35483.125	7	80.02	-1
1	35488.484	100	80	-1
1	35488.484	8	80	-1
1	35506.438	100	80.02	1
1	35506.484	81	80.01	-1
1	35518.402	100	80.02	1
1	35518.426	100	80.02	-1
1	35519.188	18	80.04	1
1	35520.711	13	80.04	1
1	35529.676	69	80.04	1
1	35546.574	100	80.03	-1
1	35546.574	100	80.03	-1
1	35546.574	100	80.03	-1
1	35546.59	100	80.03	-1
1	35556.59	100	80.01	-1
1	35556.59	100	80.01	-1
1	35564.203	100	79.99	-1
1	35564.203	3	79.98	-1
1	35570.875	100	79.97	-1
1	35583.355	40	79.99	1
1	35591.332	100	79.98	-1
1	35591.332	40	79.98	-1
1	35591.332	60	79.98	-1
1	35593.746	100	79.97	-1
1	35593.746	80	79.97	-1
1	35593.75	10	79.97	-1
1	35593.77	100	79.97	-1
1	35593.77	10	79.97	-1
1	35603.359	100	79.97	1
1	35603.422	100	79.97	-1
1	35603.422	100	79.97	1
1	35604.461	100	79.98	1
1	35614.699	100	80	1
1	35636.559	100	80	1
1	35636.559	100	80	1
1	35636.574	100	80	1
1	35636.574	100	80	1
1	35636.574	100	80	1
1	35636.574	10	80	1
1	35636.598	90	80	-1
1	35642.195	90	79.99	-1
1	35653.777	10	79.99	-1
1	35653.777	70	79.99	-1
1	35653.777	100	79.99	-1
1	35653.777	100	79.99	-1
1	35653.777	30	79.99	-1
1	35653.777	7	79.98	-1
1	35653.777	93	79.98	-1
1	35653.961	22	79.98	-1
1	35655.152	78	80	1
1	35669.613	9	80.01	1
1	35669.613	14	80.02	1
1	35669.613	25	80.02	1
1	35669.621	100	80.03	1
1	35685.277	16	80.04	1
1	35691.922	100	80.07	1
1	35691.93	19	80.07	1
1	35708.184	67	80.1	1
1	35719.473	23	80.1	1
1	35719.484	100	80.11	-1
1	35719.484	100	80.11	-1
1	35725.813	100	80.11	1
1	35728.453	100	80.11	-1
1	35729.672	100	80.11	1
1	35729.684	16	80.12	1
1	35735.816	27	80.13	-1
1	35735.984	190	80.12	-1
1	35735.988	10	80.12	-1
1	35735.988	90	80.12	-1
1	35736.094	60	80.13	1
1	35737.996	100	80.12	-1
1	35737.996	60	80.12	-1
1	35740.254	100	80.1	-1
1	35740.254	90	80.1	-1
1	35740.258	10	80.1	-1
1	35740.258	200	80.1	-1
1	35741.824	100	80.09	-1
1	35741.824	42	80.09	-1
1	35741.84	58	80.09	-1
1	35764.484	100	80.03	-1
1	35764.484	7	80.03	-1
1	35780.168	27	80.03	1
1	35780.168	8	80.03	1
1	35786.063	65	80.05	1
1	35786.066	35	80.05	1
1	35826.027	100	80.07	-1
1	35826.031	100	80.05	-1
1	35826.094	7	80.02	-1
1	35826.094	93	80.02	-1
1	35826.094	7	80.02	-1
1	35826.199	100	80	-1
1	35826.199	65	80.01	1
1	35828.746	100	80	1
1	35828.75	4	80.02	1
1	35832.117	100	80.05	1
1	35840.008	100	80.07	1
1	35879.527	91	80.04	-1
1	35879.543	9	80.04	-1
1	35879.543	100	80.04	-1
1	35879.543	91	80.04	-1
1	35879.547	9	80.04	-1
1	35882.145	71	80.02	-1
1	35884.02	100	80.02	-1
1	35889.578	100	79.99	1
1	35898.672	100	80.05	1
1	35898.672	5	80.05	1
1	35954.922	100	80.05	1
1	35962.5	100	80.06	-1
1	35965.91	100	80.05	-1
1	35965.93	100	80.05	-1
1	35965.945	100	80.05	-1
1	35967.563	100	80.04	-1
1	35967.563	12	80.03	-1
1	35967.695	65	80.02	1
1	35982.887	29	80.06	1
1	35986.25	29	80.05	1
1	35989.355	100	80.05	1
1	35992.531	100	80.09	1
1	35992.531	6	80.09	1
1	35992.531	100	80.08	-1
1	35992.531	10	80.08	-1
1	35992.531	10	80.08	-1
1	35992.531	80	80.08	-1
1	35998.961	100	80.07	-1
1	35998.961	7	80.07	-1
1	35998.961	93	80.07	-1
1	35998.965	7	80.07	-1
1	35998.965	7	80.06	-1
1	35999.195	100	80.04	-1
1	35999.52	100	80.04	1
1	35999.52	10	80.04	1
1	36000.441	100	80.03	-1
1	36000.445	100	80.03	-1
1	36000.449	100	80.03	-1
1	36000.461	100	80.02	-1
1	36000.461	100	80.02	-1
1	36000.461	100	80.02	-1
1	36000.473	100	80.01	-1
1	36000.473	100	80.01	-1
1	36000.473	11	80.01	-1
1	36000.473	7	80.01	-1
1	36000.477	100	80.02	-1
1	36000.48	100	80	-1
1	36000.48	100	80	-1
1	36000.48	100	80	-1
1	36000.48	100	80	-1
1	36000.48	12	80	-1
1	36000.48	32	80	-1
1	36000.48	34	80	-1
1	36000.488	32	79.99	-1
1	36000.488	34	79.99	-1
1	36000.496	40	79.98	-1
1	36000.496	4	79.98	-1
1	36000.504	100	79.99	-1
1	36000.516	4	79.98	-1
1	36000.516	96	79.98	-1
1	36000.516	96	79.98	-1
1	36000.523	100	79.99	1
1	36000.523	100	80	1
1	36000.746	11	79.95	-1
1	36000.746	2	79.95	-1
1	36006.566	7	79.94	-1
1	36006.566	83	79.94	-1
1	36008.086	56	79.97	1
1	36008.086	5	79.97	1
1	36008.09	44	79.97	1
1	36008.09	100	79.98	1
1	36008.105	157	79.98	1
1	36008.105	43	79.98	1
1	36008.121	10	79.98	1
1	36008.121	57	79.98	1
1	36009.914	17	79.94	-1
1	36009.914	7	79.94	-1
1	36011.605	100	79.93	-1
1	36011.605	7	79.93	-1
1	36011.605	93	79.93	-1
1	36011.605	11	79.92	-1
1	36011.605	45	79.92	-1
1	36011.605	7	79.92	-1
1	36011.605	7	79.93	-1
1	36011.605	55	79.92	-1
1	36011.605	10	79.91	-1
1	36011.637	3	79.9	-1
1	36011.637	7	79.91	-1
1	36011.637	90	79.91	-1
1	36011.68	6	79.9	-1
1	36016.832	100	79.95	1
1	36018.453	80	79.98	1
1	36019.961	14	79.98	1
1	36019.961	20	79.98	1
1	36020.219	29	80	-1
1	36031.309	100	79.96	-1
1	36031.309	20	79.96	-1
1	36031.309	7	79.96	-1
1	36034.961	7	79.92	-1
1	36034.961	93	79.92	-1
1	36034.961	100	79.92	-1
1	36034.969	7	79.91	-1
1	36047.117	80	79.91	-1
1	36049.836	17	79.89	-1
1	36054.359	100	79.88	-1
1	36055.59	26	79.87	-1
1	36055.598	74	79.87	-1
1	36055.598	40	79.86	-1
1	36055.598	7	79.86	-1
1	36055.605	60	79.86	-1
1	36061.867	9	79.87	1
1	36061.867	91	79.87	1
1	36063.973	200	79.87	-1
1	36072.965	100	79.86	-1
1	36072.984	6	79.86	1
1	36074.711	1	79.87	1
1	36074.711	17	79.88	1
1	36074.711	81	79.88	1
1	36076.453	17	79.89	1
1	36076.453	4	79.89	1
1	36076.453	100	79.89	1
1	36076.469	9	79.9	1
1	36079.969	4	79.9	1
1	36079.969	96	79.91	1
1	36088.109	13	79.93	1
1	36088.109	13	79.94	1
1	36088.109	25	79.92	1
1	36088.109	49	79.94	1
1	36097.73	2	79.9	-1
1	36104.176	11	79.88	-1
1	36104.176	83	79.87	-1
1	36104.184	100	79.87	-1
1	36104.227	13	79.86	-1
1	36112.703	100	79.85	-1
1	36112.703	100	79.84	-1
1	36119.84	90	79.84	-1
1	36121.883	100	79.85	1
1	36121.883	8	79.85	1
1	36123.133	13	79.88	1
1	36123.133	87	79.88	1
1	36123.133	13	79.88	1
1	36123.133	13	79.89	1
1	36123.137	13	79.9	1
1	36123.156	15	79.91	1
1	36123.969	500	79.89	-1
1	36123.973	10	79.89	-1
1	36123.977	7	79.88	-1
1	36123.977	10	79.87	-1
1	36123.977	22	79.87	-1
1	36123.977	7	79.87	-1
1	36123.98	10	79.86	-1
1	36123.98	68	79.87	-1
1	36123.98	7	79.86	-1
1	36123.984	100	79.85	-1
1	36123.984	7	79.85	-1
1	36123.984	10	79.86	1
1	36123.988	11	79.84	-1
1	36123.988	7	79.84	-1
1	36123.992	11	79.83	-1
1	36123.992	7	79.83	-1
1	36124.199	100	79.83	-1
1	36124.207	100	79.82	-1
1	36124.816	80	79.83	1
1	36124.82	20	79.83	1
1	36126.105	100	79.83	-1
1	36126.109	100	79.82	1
1	36126.469	1	79.82	1
1	36128.539	100	79.81	-1
1	36128.66	100	79.82	1
1	36128.66	100	79.83	1
1	36128.664	100	79.84	1
1	36128.664	100	79.84	1
1	36128.672	16	79.85	1
1	36129.945	100	79.84	1
1	36129.949	14	79.86	1
1	36130.406	100	79.86	1
1	36130.406	100	79.87	1
1	36130.66	13	79.84	-1
1	36130.66	64	79.84	-1
1	36130.664	23	79.84	-1
1	36130.664	7	79.83	-1
1	36135.563	14	79.86	1
1	36135.563	2	79.86	1
1	36138.488	100	79.86	1
1	36138.488	26	79.86	1
1	36138.488	64	79.86	1
1	36138.828	100	79.87	1
1	36138.828	100	79.87	1
1	36142.008	100	79.83	-1
1	36142.023	7	79.82	-1
1	36142.027	10	79.81	-1
1	36142.027	7	79.81	-1
1	36142.078	10	79.8	-1
1	36142.117	69	79.8	-1
1	36142.117	7	79.8	-1
1	36142.117	90	79.8	-1
1	36142.313	100	79.82	1
1	36142.535	100	79.82	1
1	36145.586	31	79.8	-1
1	36145.586	69	79.8	-1
1	36146.758	100	79.81	1
1	36146.961	100	79.81	1
1	36149.953	100	79.8	-1
1	36149.953	31	79.8	-1
1	36149.953	49	79.8	-1
1	36150.379	100	79.82	1
1	36150.379	14	79.82	1
1	36150.387	100	79.83	1
1	36150.387	15	79.83	1
1	36150.395	14	79.84	1
1	36150.883	100	79.8	-1
1	36153.094	11	79.83	1
1	36153.094	89	79.85	1
1	36154.918	100	79.85	1
1	36154.918	100	79.85	1
1	36154.957	100	79.85	-1
1	36155.559	100	79.86	1
1	36155.742	100	79.85	-1
1	36155.887	100	79.86	1
1	36155.887	10	79.86	1
1	36157.008	9	79.85	-1
1	36160.746	33	79.87	1
1	36160.746	44	79.87	1
1	36160.746	23	79.87	1
1	36160.766	33	79.87	1
1	36160.77	100	79.88	1
1	36160.77	13	79.88	1
1	36160.773	100	79.88	-1
1	36161.227	100	79.89	1
1	36161.227	100	79.89	-1
1	36165.754	8	79.91	1
1	36167.996	18	79.93	1
1	36168.992	82	79.93	1
1	36171.992	100	79.94	1
1	36174.484	100	79.95	1
1	36174.484	100	79.95	1
1	36174.691	10	79.94	-1
1	36175.449	100	79.95	1
1	36175.863	100	79.96	-1
1	36177.168	100	79.94	-1
1	36177.172	100	79.92	-1
1	36177.387	100	79.92	-1
1	36177.387	7	79.91	-1
1	36177.387	7	79.92	-1
1	36177.387	9	79.91	-1
1	36179.543	100	79.9	-1
1	36179.543	7	79.9	-1
1	36179.543	93	79.9	-1
1	36179.543	7	79.9	-1
1	36180.477	80	79.88	-1
1	36180.484	20	79.88	-1
1	36181.887	21	79.87	1
1	36189.309	100	79.91	1
1	36189.348	78	79.91	-1
1	36205.762	100	79.93	-1
1	36206.035	7	79.93	1
1	36206.66	77	79.93	1
1	36214.633	100	79.94	1
1	36214.633	3	79.94	1
1	36214.66	100	79.94	-1
1	36216.316	100	79.92	-1
1	36216.316	17	79.92	-1
1	36216.711	100	79.93	1
1	36216.75	100	79.94	1
1	36216.75	21	79.94	-1
1	36216.75	100	79.94	-1
1	36216.75	79	79.94	-1
1	36216.754	94	79.94	1
1	36216.766	10	79.94	1
1	36216.766	6	79.94	1
1	36216.801	100	79.94	-1
1	36216.816	74	79.94	1
1	36220.063	80	79.94	-1
1	36220.063	20	79.94	-1
1	36226.871	100	79.92	-1
1	36235.77	100	79.91	-1
1	36239.504	2	79.92	1
1	36246.555	50	79.93	-1
1	36247.613	100	79.91	-1
1	36247.613	100	79.91	-1
1	36247.613	8	79.9	-1
1	36248.016	100	79.89	-1
1	36248.016	100	79.89	1
1	36248.016	100	79.89	1
1	36248.035	10	79.89	1
1	36248.133	10	79.9	-1
1	36250.551	100	79.9	-1
1	36250.551	80	79.9	-1
1	36250.551	100	79.9	-1
1	36250.551	20	79.9	-1
1	36259	45	79.88	-1
1	36262.977	100	79.87	-1
1	36262.98	7	79.86	-1
1	36262.984	7	79.85	-1
1	36262.984	93	79.85	-1
1	36263	7	79.85	-1
1	36263	7	79.85	-1
1	36263	7	79.84	-1
1	36263	93	79.84	-1
1	36263.023	10	79.84	-1
1	36263.035	100	79.85	1
1	36263.051	6	79.85	-1
1	36263.051	100	79.85	-1
1	36263.051	94	79.85	-1
1	36263.676	100	79.86	1
1	36263.688	100	79.87	1
1	36263.691	22	79.87	1
1	36263.691	78	79.87	1
1	36263.75	100	79.86	-1
1	36263.75	100	79.86	-1
1	36263.809	31	79.86	1
1	36265.488	69	79.86	1
1	36265.492	13	79.87	1
1	36265.531	100	79.89	1
1	36265.539	100	79.89	1
1	36265.539	10	79.89	1
1	36265.539	10	79.89	-1
1	36265.539	90	79.89	-1
1	36265.59	82	79.88	-1
1	36265.609	18	79.88	-1
1	36265.609	7	79.87	-1
1	36265.613	100	79.87	1
1	36266.691	100	79.88	1
1	36266.699	5	79.88	1
1	36267.422	8	79.87	-1
1	36267.422	92	79.86	1
1	36273.285	100	79.86	-1
1	36279.918	75	79.88	-1
1	36287.211	4	79.9	1
1	36287.211	100	79.9	-1
1	36287.211	100	79.9	-1
1	36287.23	8	79.9	-1
1	36287.23	2	79.9	-1
1	36287.551	100	79.9	1
1	36287.551	100	79.9	1
1	36287.551	100	79.91	1
1	36287.551	100	79.91	1
1	36287.559	91	79.91	1
1	36287.559	9	79.91	1
1	36288.578	100	79.9	1
1	36296.68	3	79.93	1
1	36302.113	3	79.93	-1
1	36302.113	97	79.93	-1
1	36306.805	100	79.95	1
1	36306.809	98	79.96	1
1	36306.813	2	79.96	1
1	36306.824	100	79.97	1
1	36306.828	100	79.98	1
1	36306.828	143	79.98	1
1	36306.91	51	79.98	1
1	36306.918	10	79.97	-1
1	36306.918	90	79.97	-1
1	36307.352	100	79.96	-1
1	36308.199	100	79.95	-1
1	36309.945	100	79.96	1
1	36314.492	100	79.95	1
1	36319.93	300	79.95	1
1	36319.934	100	79.95	1
1	36320.012	50	79.95	1
1	36322.645	100	79.95	-1
1	36322.645	100	79.95	-1
1	36322.648	100	79.94	-1
1	36322.664	4	79.93	-1
1	36322.668	7	79.93	-1
1	36322.73	89	79.93	-1
1	36334.266	50	79.92	-1
1	36338.371	100	79.93	1
1	36338.379	100	79.93	1
1	36338.457	90	79.95	1
1	36358.359	100	79.94	1
1	36358.82	2	79.94	1
1	36358.832	28	79.94	-1
1	36359.496	100	79.95	1
1	36362.176	32	79.95	1
1	36369.832	72	79.94	-1
1	36369.832	28	79.94	-1
1	36375.969	100	79.95	1
1	36388.895	29	79.98	1
1	36388.895	12	79.99	1
1	36388.895	78	79.99	1
1	36389.824	100	80	1
1	36390.078	100	79.99	1
1	36390.078	100	79.99	1
1	36390.078	100	79.99	-1
1	36394.457	10	80	1
1	36404.605	100	80.01	1
1	36404.617	90	80.01	-1
1	36405.352	100	80	-1
1	36407.289	100	80.01	-1
1	36408.355	80	80	-1
1	36408.996	100	80	-1
1	36408.996	20	80	-1
1	36412.723	100	80.02	1
1	36412.734	100	80.02	1
1	36412.777	15	80.025	1
1	36413.223	100	80.01	-1
1	36416.477	100	80.01	-1
1	36416.48	100	80.02	1
1	36416.965	100	80.02	1
1	36418.922	80	80.01	-1
1	36419.5	100	80.03	1
1	36438.109	100	80.05	1
1	36439.219	100	80.04	-1
1	36444.441	100	80.04	1
1	36444.441	100	80.05	1
1	36444.441	33	80.05	1
1	36444.441	57	80.05	1
1	36448.043	100	80.03	-1
1	36448.043	90	80.03	-1
1	36448.055	100	80.04	1
1	36448.055	10	80.04	1
1	36448.055	10	80.03	-1
1	36448.055	90	80.02	-1
1	36448.055	100	80.04	1
1	36448.055	10	80.04	1
1	36448.055	90	80.04	1
1	36448.059	100	80.03	-1
1	36448.547	100	80.04	-1
1	36450.18	100	80.04	-1
1	36456.695	100	80.03	-1
1	36457.82	100	80.03	-1
1	36458.367	100	80.02	-1
1	36458.367	100	80.02	-1
1	36458.367	98	80.02	1
1	36458.367	100	80.01	-1
1	36458.367	100	80.01	-1
1	36458.707	200	80.01	1
1	36458.711	10	80.02	1
1	36458.711	2	80.02	1
1	36458.715	10	80.03	1
1	36458.715	100	80.04	1
1	36458.715	91	80.04	1
1	36459.32	100	80.02	-1
1	36459.555	100	80.02	1
1	36463.031	100	80.03	1
1	36463.063	14	80.03	-1
1	36463.063	86	80.03	-1
1	36478.84	90	80.02	-1
1	36478.902	10	80.01	-1
1	36478.902	90	80	-1
1	36479.973	100	79.99	-1
1	36479.973	100	79.99	-1
1	36480.086	43	79.97	-1
1	36482.914	100	79.97	-1
1	36483.594	100	79.99	1
1	36484.359	100	79.98	-1
1	36484.543	100	79.98	-1
1	36486.195	90	79.97	-1
1	36486.195	100	79.96	-1
1	36486.199	13	79.95	-1
1	36494.938	100	79.98	-1
1	36494.938	10	79.98	1
1	36494.938	90	79.98	1
1	36501.141	3	80	1
1	36511.301	100	79.97	-1
1	36511.301	100	79.98	1
1	36525.844	100	79.96	-1
1	36526.145	87	79.95	-1
1	36529.574	100	79.95	1
1	36539.152	100	79.94	-1
1	36539.215	100	79.93	-1
1	36539.512	100	79.93	-1
1	36541.953	3	79.92	-1
1	36541.953	7	79.92	-1
1	36555.23	100	79.94	1
1	36565.344	100	79.94	1
1	36565.352	100	79.95	1
1	36568.262	100	79.96	1
1	36578.867	15	79.97	1
1	36586.738	100	79.95	-1
1	36589.949	100	79.92	-1
1	36590.238	32	79.93	1
1	36590.957	4	79.91	-1
1	36609.844	90	79.9	-1
1	36610.359	10	79.9	-1
1	36615.949	90	79.88	-1
1	36615.949	10	79.88	-1
1	36638.828	32	79.9	1
1	36638.828	100	79.91	1
1	36638.828	16	79.91	1
1	36639.453	3	79.92	1
1	36639.453	97	79.92	1
1	36639.457	100	79.92	-1
1	36639.457	32	79.92	-1
1	36639.457	36	79.92	-1
1	36639.457	12	79.92	-1
1	36639.535	100	79.91	-1
1	36640.07	100	79.9	-1
1	36644.316	200	79.9	-1
1	36648.996	100	79.88	-1
1	36648.996	100	79.87	-1
1	36649	6	79.86	-1
1	36649	85	79.86	-1
1	36649	9	79.86	-1
1	36649	15	79.86	-1
1	36649	85	79.86	-1
1	36649.012	15	79.86	-1
1	36649.012	6	79.85	-1
1	36649.012	94	79.84	-1
1	36649.027	44	79.85	1
1	36649.027	100	79.85	-1
1	36649.523	100	79.85	1
1	36652.902	6	79.82	-1
1	36652.902	9	79.82	-1
1	36652.902	6	79.81	-1
1	36652.906	9	79.81	1
1	36669.207	100	79.81	-1
