day	time	size	price	sign
2	40041.473	100	510.18	-1
2	40056.238	15	510.16	-1
2	40061.047	15	510	-1
2	40061.059	100	509.88	-1
2	40063.953	100	509.66	-1
2	40077.457	100	509.9	-1
2	40084.426	100	509.92	1
2	40084.426	100	510	1
2	40086.313	72	510	1
2	40086.32	28	510	1
2	40086.32	72	510.07	1
2	40086.324	20	510.07	1
2	40086.324	6	510.25	1
2	40143.809	100	510	1
2	40143.809	100	510	1
2	40143.809	296	510	1
2	40143.809	4	509.875	1
2	40143.809	100	510	1
2	40143.809	4	510	1
2	40145.355	100	510	1
